session_date,session_source,session_medium,campaign_name,landing_page,country,device_category,operating_system,browser,sessions,new_users,bounce_rate,avg_session_duration_sec,page_views,conversions,total_revenue,extraction_date,data_source
20250615,instagram,referral,(not set),/,Germany,tablet,Linux,Firefox,103,69,0.5778,370.59,318,4,413.8,2026-07-04T05:01:00.675026,google_analytics_4
20250615,bing,social,summer_promo,/collections/all,United Kingdom,tablet,Linux,Edge,106,79,0.6025,393.43,109,5,724.95,2026-07-04T05:01:00.675026,google_analytics_4
20250616,google,social,summer_promo,/pages/about,Germany,desktop,Android,Chrome,84,26,0.7486,178.03,118,6,1505.29,2026-07-04T05:01:00.675026,google_analytics_4
20250616,bing,email,black_friday,/products/gunbot-config,United States,tablet,Android,Edge,13,3,0.801,63.0,29,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250616,email,referral,(not set),/,Germany,mobile,iOS,Edge,26,13,0.6032,255.57,52,2,394.66,2026-07-04T05:01:00.675026,google_analytics_4
20250616,instagram,organic,black_friday,/collections/all,Spain,mobile,macOS,Edge,72,25,0.3082,356.01,168,5,362.75,2026-07-04T05:01:00.675026,google_analytics_4
20250616,facebook,organic,black_friday,/pages/about,Mexico,desktop,Linux,Safari,69,31,0.4558,296.22,141,1,92.36,2026-07-04T05:01:00.675026,google_analytics_4
20250617,facebook,(none),summer_promo,/products/gunbot-config,United States,desktop,iOS,Safari,12,4,0.7532,268.26,26,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250617,email,(none),brand_awareness,/products/gunbot-config,United States,mobile,Linux,Chrome,34,24,0.7026,92.72,99,2,207.38,2026-07-04T05:01:00.675026,google_analytics_4
20250617,google,email,retargeting_q4,/products/gunbot-config,Brazil,desktop,Linux,Firefox,7,5,0.6331,146.06,24,1,224.45,2026-07-04T05:01:00.675026,google_analytics_4
20250617,bing,referral,brand_awareness,/products/gunbot-config,Germany,desktop,macOS,Safari,26,15,0.3317,312.72,50,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250617,facebook,cpc,brand_awareness,/products/btc-indicator,United Kingdom,mobile,Android,Chrome,31,13,0.8441,330.67,83,1,123.03,2026-07-04T05:01:00.675026,google_analytics_4
20250618,instagram,organic,brand_awareness,/collections/all,United States,desktop,macOS,Safari,21,11,0.4362,71.6,31,1,242.11,2026-07-04T05:01:00.675026,google_analytics_4
20250618,instagram,(none),brand_awareness,/products/gunbot-config,Mexico,tablet,iOS,Firefox,46,19,0.8245,198.53,59,3,403.65,2026-07-04T05:01:00.675026,google_analytics_4
20250618,instagram,cpc,brand_awareness,/products/btc-indicator,United Kingdom,desktop,macOS,Chrome,57,40,0.4602,104.59,61,1,250.4,2026-07-04T05:01:00.675026,google_analytics_4
20250618,(direct),referral,retargeting_q4,/products/gunbot-config,Germany,desktop,Linux,Firefox,23,11,0.3932,271.27,67,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250619,bing,cpc,brand_awareness,/products/btc-indicator,United States,mobile,macOS,Chrome,67,34,0.3825,325.73,154,3,484.26,2026-07-04T05:01:00.675026,google_analytics_4
20250619,bing,(none),black_friday,/pages/about,Brazil,mobile,iOS,Safari,11,4,0.4636,227.09,22,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250619,email,organic,black_friday,/products/btc-indicator,United States,desktop,iOS,Firefox,20,13,0.5332,180.23,63,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250619,instagram,cpc,retargeting_q4,/products/gunbot-config,Mexico,desktop,macOS,Chrome,19,11,0.562,280.59,70,1,148.65,2026-07-04T05:01:00.675026,google_analytics_4
20250620,instagram,referral,retargeting_q4,/collections/all,Brazil,tablet,Android,Edge,74,51,0.5372,184.45,263,5,164.34,2026-07-04T05:01:00.675026,google_analytics_4
20250620,facebook,social,(not set),/collections/all,Canada,tablet,Windows,Edge,136,60,0.7916,368.94,247,2,456.62,2026-07-04T05:01:00.675026,google_analytics_4
20250620,instagram,cpc,(not set),/pages/about,Mexico,mobile,macOS,Safari,39,16,0.5955,350.7,119,3,699.64,2026-07-04T05:01:00.675026,google_analytics_4
20250620,email,(none),summer_promo,/pages/about,Brazil,desktop,Android,Chrome,76,41,0.3685,343.13,282,5,878.71,2026-07-04T05:01:00.675026,google_analytics_4
20250620,google,social,brand_awareness,/products/btc-indicator,United States,desktop,Linux,Safari,30,13,0.4395,108.14,55,1,195.7,2026-07-04T05:01:00.675026,google_analytics_4
20250620,bing,social,brand_awareness,/,United States,mobile,macOS,Firefox,96,43,0.492,277.62,306,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250621,facebook,(none),(not set),/products/gunbot-config,Germany,tablet,macOS,Safari,29,17,0.3574,216.47,112,1,204.67,2026-07-04T05:01:00.675026,google_analytics_4
20250621,direct,email,(not set),/collections/all,Brazil,desktop,iOS,Chrome,27,17,0.3389,337.31,79,2,372.7,2026-07-04T05:01:00.675026,google_analytics_4
20250621,email,(none),(not set),/pages/about,Spain,desktop,macOS,Edge,13,7,0.4911,263.04,23,1,118.63,2026-07-04T05:01:00.675026,google_analytics_4
20250621,email,(none),summer_promo,/products/gunbot-config,United Kingdom,mobile,iOS,Firefox,8,2,0.7725,391.64,13,1,112.72,2026-07-04T05:01:00.675026,google_analytics_4
20250622,email,organic,retargeting_q4,/,Germany,tablet,macOS,Edge,16,10,0.4524,98.43,18,1,151.1,2026-07-04T05:01:00.675026,google_analytics_4
20250622,google,organic,(not set),/,Germany,mobile,Windows,Safari,48,32,0.3531,118.55,86,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250623,(direct),cpc,black_friday,/products/gunbot-config,United States,mobile,iOS,Edge,155,92,0.4499,390.04,215,11,548.26,2026-07-04T05:01:00.675026,google_analytics_4
20250623,email,cpc,black_friday,/products/btc-indicator,Mexico,mobile,Linux,Edge,82,40,0.5062,102.45,88,2,496.69,2026-07-04T05:01:00.675026,google_analytics_4
20250623,direct,cpc,retargeting_q4,/pages/about,Spain,desktop,Android,Firefox,153,70,0.3811,373.86,474,7,1250.24,2026-07-04T05:01:00.675026,google_analytics_4
20250623,facebook,organic,summer_promo,/,Brazil,tablet,Windows,Safari,23,7,0.5764,359.73,92,1,197.33,2026-07-04T05:01:00.675026,google_analytics_4
20250623,facebook,cpc,retargeting_q4,/,Spain,mobile,Android,Edge,32,14,0.7993,197.64,70,2,462.65,2026-07-04T05:01:00.675026,google_analytics_4
20250624,instagram,social,retargeting_q4,/products/btc-indicator,Germany,tablet,iOS,Edge,37,15,0.6714,97.44,129,1,71.81,2026-07-04T05:01:00.675026,google_analytics_4
20250625,email,(none),retargeting_q4,/products/btc-indicator,Spain,desktop,macOS,Chrome,43,19,0.7412,105.79,49,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250625,email,(none),retargeting_q4,/collections/all,United Kingdom,tablet,macOS,Chrome,45,16,0.7498,223.09,153,3,557.5,2026-07-04T05:01:00.675026,google_analytics_4
20250625,facebook,organic,summer_promo,/products/btc-indicator,Canada,desktop,Android,Edge,43,26,0.8222,276.83,66,2,93.53,2026-07-04T05:01:00.675026,google_analytics_4
20250625,(direct),organic,(not set),/collections/all,United Kingdom,desktop,Windows,Chrome,49,30,0.558,370.97,139,3,264.46,2026-07-04T05:01:00.675026,google_analytics_4
20250626,email,cpc,(not set),/,Mexico,desktop,macOS,Firefox,151,79,0.3155,390.51,153,7,1172.91,2026-07-04T05:01:00.675026,google_analytics_4
20250627,email,referral,retargeting_q4,/products/btc-indicator,Germany,tablet,Android,Edge,46,22,0.3707,266.42,156,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250627,instagram,cpc,(not set),/products/gunbot-config,Brazil,mobile,Android,Safari,57,19,0.3952,363.62,203,1,95.36,2026-07-04T05:01:00.675026,google_analytics_4
20250628,direct,cpc,black_friday,/products/btc-indicator,United States,tablet,Android,Chrome,21,8,0.6511,153.11,70,1,65.04,2026-07-04T05:01:00.675026,google_analytics_4
20250628,direct,cpc,(not set),/,Spain,tablet,Windows,Edge,55,26,0.8031,244.99,59,1,196.38,2026-07-04T05:01:00.675026,google_analytics_4
20250628,bing,(none),black_friday,/products/gunbot-config,United Kingdom,desktop,Linux,Firefox,39,29,0.8429,350.98,71,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250628,email,email,brand_awareness,/products/gunbot-config,Brazil,desktop,Android,Firefox,27,16,0.4014,161.89,62,2,386.16,2026-07-04T05:01:00.675026,google_analytics_4
20250628,(direct),referral,black_friday,/pages/about,United Kingdom,tablet,Windows,Edge,42,27,0.6913,111.37,102,3,222.81,2026-07-04T05:01:00.675026,google_analytics_4
20250629,facebook,organic,retargeting_q4,/collections/all,Canada,mobile,Android,Edge,85,39,0.7369,136.62,248,1,177.53,2026-07-04T05:01:00.675026,google_analytics_4
20250629,direct,cpc,brand_awareness,/,Germany,tablet,macOS,Chrome,130,89,0.3868,111.58,214,7,1827.88,2026-07-04T05:01:00.675026,google_analytics_4
20250629,direct,cpc,(not set),/products/gunbot-config,United States,desktop,Android,Edge,50,34,0.5334,211.76,125,3,840.41,2026-07-04T05:01:00.675026,google_analytics_4
20250629,email,social,black_friday,/,Canada,mobile,iOS,Chrome,27,13,0.3147,208.73,68,1,118.51,2026-07-04T05:01:00.675026,google_analytics_4
20250630,email,email,summer_promo,/products/gunbot-config,Germany,mobile,macOS,Firefox,105,70,0.6636,238.02,326,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250630,direct,organic,(not set),/products/gunbot-config,Mexico,desktop,Windows,Chrome,42,18,0.5831,81.1,72,2,371.48,2026-07-04T05:01:00.675026,google_analytics_4
20250630,direct,organic,retargeting_q4,/collections/all,United Kingdom,mobile,macOS,Edge,102,65,0.6957,158.63,166,6,911.14,2026-07-04T05:01:00.675026,google_analytics_4
20250630,instagram,cpc,(not set),/pages/about,United Kingdom,mobile,Android,Safari,20,8,0.6265,350.56,61,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250701,facebook,(none),brand_awareness,/products/gunbot-config,Spain,mobile,Windows,Firefox,88,44,0.4389,341.22,183,6,250.17,2026-07-04T05:01:00.675026,google_analytics_4
20250702,facebook,organic,brand_awareness,/,United Kingdom,mobile,Windows,Safari,43,13,0.5651,150.8,138,2,320.35,2026-07-04T05:01:00.675026,google_analytics_4
20250702,email,social,retargeting_q4,/,United Kingdom,mobile,Windows,Safari,5,2,0.3907,231.88,18,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250702,bing,email,black_friday,/,Canada,mobile,Windows,Safari,25,15,0.3531,152.73,49,2,134.53,2026-07-04T05:01:00.675026,google_analytics_4
20250702,instagram,social,brand_awareness,/products/btc-indicator,Germany,desktop,Android,Firefox,88,63,0.6583,300.38,195,7,1597.57,2026-07-04T05:01:00.675026,google_analytics_4
20250703,email,(none),(not set),/,Mexico,tablet,Windows,Chrome,42,18,0.7271,415.31,78,3,787.36,2026-07-04T05:01:00.675026,google_analytics_4
20250703,email,(none),black_friday,/products/btc-indicator,Brazil,tablet,Android,Firefox,35,25,0.8389,92.89,81,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250704,facebook,organic,summer_promo,/,United States,mobile,Linux,Firefox,97,66,0.5481,92.11,130,5,649.78,2026-07-04T05:01:00.675026,google_analytics_4
20250704,bing,referral,retargeting_q4,/collections/all,Spain,tablet,Windows,Firefox,68,43,0.7929,418.45,69,5,168.98,2026-07-04T05:01:00.675026,google_analytics_4
20250704,facebook,social,retargeting_q4,/,Canada,tablet,Windows,Safari,27,16,0.7683,416.24,40,1,175.71,2026-07-04T05:01:00.675026,google_analytics_4
20250704,email,(none),black_friday,/pages/about,United Kingdom,tablet,iOS,Chrome,78,42,0.4009,98.39,233,3,750.39,2026-07-04T05:01:00.675026,google_analytics_4
20250705,email,email,retargeting_q4,/pages/about,Spain,desktop,Android,Safari,11,4,0.7017,320.43,16,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250705,instagram,email,brand_awareness,/products/gunbot-config,United States,tablet,Android,Safari,52,21,0.302,286.28,195,2,197.89,2026-07-04T05:01:00.675026,google_analytics_4
20250705,bing,(none),black_friday,/collections/all,United Kingdom,desktop,macOS,Edge,35,14,0.6999,267.23,92,2,435.61,2026-07-04T05:01:00.675026,google_analytics_4
20250705,facebook,email,brand_awareness,/products/gunbot-config,Mexico,tablet,iOS,Safari,63,23,0.4068,76.87,217,3,117.0,2026-07-04T05:01:00.675026,google_analytics_4
20250706,facebook,referral,black_friday,/products/btc-indicator,Germany,mobile,iOS,Chrome,12,5,0.6269,250.53,27,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250706,direct,email,summer_promo,/,Canada,desktop,Windows,Firefox,13,5,0.5304,318.95,35,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250706,instagram,social,black_friday,/products/btc-indicator,United Kingdom,tablet,Windows,Edge,33,12,0.3923,124.94,111,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250707,email,cpc,summer_promo,/products/btc-indicator,Mexico,tablet,iOS,Safari,21,11,0.3262,75.91,78,1,216.2,2026-07-04T05:01:00.675026,google_analytics_4
20250707,email,(none),brand_awareness,/products/btc-indicator,United Kingdom,desktop,iOS,Firefox,47,25,0.5314,355.01,142,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250708,bing,social,retargeting_q4,/collections/all,United Kingdom,tablet,Android,Chrome,102,52,0.4618,371.96,154,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250708,direct,organic,(not set),/products/btc-indicator,Brazil,desktop,iOS,Edge,75,55,0.3845,66.14,106,4,1131.45,2026-07-04T05:01:00.675026,google_analytics_4
20250708,google,cpc,black_friday,/pages/about,United States,mobile,Windows,Edge,79,52,0.3526,419.06,79,5,1024.59,2026-07-04T05:01:00.675026,google_analytics_4
20250708,facebook,cpc,brand_awareness,/collections/all,United Kingdom,tablet,Linux,Safari,111,62,0.5815,384.76,150,5,1290.96,2026-07-04T05:01:00.675026,google_analytics_4
20250708,bing,email,brand_awareness,/,Germany,mobile,iOS,Edge,10,5,0.5033,248.76,34,1,221.26,2026-07-04T05:01:00.675026,google_analytics_4
20250709,email,(none),brand_awareness,/,Brazil,mobile,macOS,Edge,100,65,0.638,280.15,180,4,766.19,2026-07-04T05:01:00.675026,google_analytics_4
20250709,direct,referral,black_friday,/pages/about,United States,tablet,iOS,Safari,113,45,0.7339,394.25,275,2,545.45,2026-07-04T05:01:00.675026,google_analytics_4
20250709,(direct),email,summer_promo,/collections/all,Spain,tablet,iOS,Firefox,146,65,0.3193,267.95,382,10,1575.77,2026-07-04T05:01:00.675026,google_analytics_4
20250710,bing,email,summer_promo,/,Canada,tablet,iOS,Firefox,55,22,0.7846,250.46,217,2,262.24,2026-07-04T05:01:00.675026,google_analytics_4
20250710,facebook,referral,(not set),/products/gunbot-config,Brazil,mobile,Linux,Edge,26,16,0.51,195.46,38,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250710,(direct),(none),black_friday,/pages/about,Spain,mobile,Android,Chrome,44,29,0.4297,171.33,164,1,272.37,2026-07-04T05:01:00.675026,google_analytics_4
20250710,facebook,email,retargeting_q4,/pages/about,United States,desktop,iOS,Safari,39,18,0.5688,238.8,107,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250710,direct,referral,summer_promo,/,Spain,mobile,iOS,Chrome,22,14,0.6402,215.04,58,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250710,facebook,(none),brand_awareness,/pages/about,Mexico,desktop,macOS,Chrome,6,2,0.448,381.48,9,1,33.74,2026-07-04T05:01:00.675026,google_analytics_4
20250711,instagram,(none),brand_awareness,/pages/about,Brazil,desktop,Linux,Edge,28,18,0.6565,370.31,52,1,107.92,2026-07-04T05:01:00.675026,google_analytics_4
20250711,(direct),(none),black_friday,/products/gunbot-config,Germany,desktop,Linux,Edge,49,36,0.3049,382.08,173,2,145.04,2026-07-04T05:01:00.675026,google_analytics_4
20250711,instagram,(none),brand_awareness,/pages/about,Brazil,mobile,Android,Safari,42,22,0.3518,50.77,56,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250712,direct,organic,black_friday,/collections/all,United States,tablet,iOS,Safari,38,18,0.8074,195.37,107,2,141.55,2026-07-04T05:01:00.675026,google_analytics_4
20250712,email,cpc,summer_promo,/products/btc-indicator,Spain,tablet,macOS,Firefox,65,41,0.5987,97.05,240,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250712,facebook,social,black_friday,/products/btc-indicator,Canada,mobile,macOS,Firefox,49,19,0.5515,259.73,71,3,845.95,2026-07-04T05:01:00.675026,google_analytics_4
20250712,email,email,retargeting_q4,/products/gunbot-config,Spain,mobile,macOS,Chrome,10,7,0.7664,314.34,38,1,99.27,2026-07-04T05:01:00.675026,google_analytics_4
20250712,(direct),(none),summer_promo,/collections/all,United States,mobile,Linux,Safari,21,14,0.7125,281.53,49,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250713,facebook,(none),summer_promo,/products/btc-indicator,Germany,desktop,Linux,Firefox,93,45,0.571,224.48,263,2,473.47,2026-07-04T05:01:00.675026,google_analytics_4
20250713,email,referral,brand_awareness,/products/gunbot-config,Brazil,mobile,Windows,Firefox,20,8,0.7526,196.04,56,1,135.06,2026-07-04T05:01:00.675026,google_analytics_4
20250713,(direct),social,black_friday,/,Germany,desktop,macOS,Edge,113,77,0.4228,145.68,387,7,545.61,2026-07-04T05:01:00.675026,google_analytics_4
20250713,google,cpc,brand_awareness,/products/gunbot-config,United States,mobile,Windows,Edge,132,96,0.68,249.23,479,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250713,(direct),referral,(not set),/products/btc-indicator,Canada,mobile,macOS,Safari,37,14,0.6695,100.09,68,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250714,instagram,(none),summer_promo,/products/btc-indicator,United States,tablet,iOS,Safari,49,36,0.4005,184.17,118,2,474.86,2026-07-04T05:01:00.675026,google_analytics_4
20250714,email,cpc,(not set),/products/btc-indicator,United Kingdom,mobile,Windows,Edge,44,31,0.7256,220.11,167,1,61.07,2026-07-04T05:01:00.675026,google_analytics_4
20250714,bing,social,brand_awareness,/products/gunbot-config,United Kingdom,tablet,iOS,Safari,18,9,0.6651,101.66,21,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250714,(direct),organic,brand_awareness,/collections/all,Spain,desktop,macOS,Edge,37,20,0.4796,203.36,72,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250715,email,cpc,(not set),/pages/about,United States,desktop,iOS,Safari,28,15,0.8163,72.78,44,1,244.06,2026-07-04T05:01:00.675026,google_analytics_4
20250715,bing,(none),retargeting_q4,/,Canada,desktop,iOS,Chrome,45,30,0.3167,233.12,64,2,356.88,2026-07-04T05:01:00.675026,google_analytics_4
20250715,facebook,referral,brand_awareness,/pages/about,Spain,tablet,iOS,Chrome,59,35,0.4383,209.43,171,2,171.92,2026-07-04T05:01:00.675026,google_analytics_4
20250715,instagram,email,brand_awareness,/collections/all,Mexico,tablet,Windows,Edge,65,28,0.631,137.87,134,3,617.98,2026-07-04T05:01:00.675026,google_analytics_4
20250716,email,referral,retargeting_q4,/,Brazil,desktop,Linux,Safari,33,16,0.3419,48.34,47,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250716,instagram,email,(not set),/collections/all,Canada,desktop,Windows,Chrome,17,6,0.8407,261.45,33,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250716,email,cpc,black_friday,/pages/about,Canada,tablet,Android,Chrome,74,43,0.3573,259.18,208,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250716,facebook,email,summer_promo,/,United Kingdom,tablet,Windows,Chrome,20,10,0.5985,265.28,41,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20250717,email,email,(not set),/,Germany,mobile,iOS,Safari,55,19,0.6925,353.15,214,1,67.77,2026-07-04T05:01:00.675026,google_analytics_4
