event_id,started_at,ended_at,scheduled_to_end,budget,currency,event_type,source,channel,utm_source,utm_medium,utm_campaign,paid_budget_percent_used,impressions,clicks,click_through_rate,spend,conversions_attributed,attributed_revenue,roas,extraction_date
mkt_001157,2025-10-29T00:00:00Z,2025-11-04T00:00:00Z,2025-11-20T00:00:00Z,130.26,EUR,retargeting,tiktok,search,tiktok,referral,brand_awareness,56.41,5353,262,4.8945,73.48,10,2548.53,34.6833,2026-07-04T05:01:03.099173
mkt_001158,2025-10-29T00:00:00Z,2025-11-07T00:00:00Z,2025-11-08T00:00:00Z,143.0,USD,post,bing,sms,bing,display,black_friday,95.69,1607,48,2.9869,136.83,2,277.55,2.0284,2026-07-04T05:01:03.099173
mkt_001159,2025-10-29T00:00:00Z,2025-11-07T00:00:00Z,2025-11-23T00:00:00Z,301.9,MXN,post,tiktok,direct,tiktok,email,brand_awareness,51.0,6164,303,4.9156,153.96,2,388.66,2.5244,2026-07-04T05:01:03.099173
mkt_001160,2025-10-29T00:00:00Z,2025-11-02T00:00:00Z,2025-11-26T00:00:00Z,232.47,MXN,ad,tiktok,email,tiktok,referral,summer_sale,66.76,5452,276,5.0624,155.19,10,1205.62,7.7687,2026-07-04T05:01:03.099173
mkt_001161,2025-10-29T00:00:00Z,2025-11-08T00:00:00Z,2025-11-12T00:00:00Z,116.34,EUR,post,instagram,search,instagram,display,abandoned_cart_recovery,93.6,8253,345,4.1803,108.89,11,1534.38,14.0911,2026-07-04T05:01:03.099173
mkt_001162,2025-10-30T00:00:00Z,2025-11-08T00:00:00Z,2025-11-10T00:00:00Z,190.18,USD,ad,bing,sms,bing,display,summer_sale,50.1,336,8,2.381,95.28,1,174.29,1.8292,2026-07-04T05:01:03.099173
mkt_001163,2025-10-30T00:00:00Z,2025-11-12T00:00:00Z,2025-11-06T00:00:00Z,402.5,EUR,retargeting,facebook,search,facebook,email,abandoned_cart_recovery,53.52,11213,731,6.5192,215.4,31,8454.62,39.2508,2026-07-04T05:01:03.099173
mkt_001164,2025-10-30T00:00:00Z,2025-11-01T00:00:00Z,2025-11-28T00:00:00Z,417.23,USD,ad,tiktok,referral,tiktok,display,q4_retarget,78.14,6952,746,10.7307,326.01,28,911.41,2.7957,2026-07-04T05:01:03.099173
mkt_001165,2025-10-31T00:00:00Z,2025-11-12T00:00:00Z,2025-11-19T00:00:00Z,385.4,USD,organic,mailchimp,referral,mailchimp,referral,summer_sale,72.26,1721,193,11.2144,278.49,9,2201.61,7.9055,2026-07-04T05:01:03.099173
mkt_001166,2025-10-31T00:00:00Z,2025-11-03T00:00:00Z,2025-11-28T00:00:00Z,387.41,EUR,influencer,instagram,display,instagram,referral,summer_sale,83.35,7919,699,8.8269,322.89,25,1942.72,6.0167,2026-07-04T05:01:03.099173
mkt_001167,2025-11-01T00:00:00Z,2025-11-07T00:00:00Z,2025-11-14T00:00:00Z,31.2,USD,organic,twitter,direct,twitter,email,black_friday,52.66,9391,331,3.5247,16.43,8,1226.26,74.6354,2026-07-04T05:01:03.099173
mkt_001168,2025-11-01T00:00:00Z,2025-11-10T00:00:00Z,2025-11-13T00:00:00Z,110.8,USD,retargeting,tiktok,direct,tiktok,email,black_friday,61.93,7199,644,8.9457,68.62,6,1206.65,17.5845,2026-07-04T05:01:03.099173
mkt_001169,2025-11-01T00:00:00Z,2025-11-11T00:00:00Z,2025-11-27T00:00:00Z,374.38,MXN,post,twitter,sms,twitter,cpc,brand_awareness,68.98,12274,1008,8.2125,258.26,48,6344.91,24.5679,2026-07-04T05:01:03.099173
mkt_001170,2025-11-01T00:00:00Z,2025-11-02T00:00:00Z,2025-11-09T00:00:00Z,330.3,EUR,retargeting,facebook,display,facebook,display,new_year_promo,69.34,1527,136,8.9064,229.04,3,480.02,2.0958,2026-07-04T05:01:03.099173
mkt_001171,2025-11-01T00:00:00Z,2025-11-06T00:00:00Z,2025-11-27T00:00:00Z,376.08,USD,influencer,facebook,sms,facebook,referral,brand_awareness,60.06,10413,153,1.4693,225.89,6,1725.03,7.6366,2026-07-04T05:01:03.099173
mkt_001172,2025-11-02T00:00:00Z,2025-11-11T00:00:00Z,2025-11-27T00:00:00Z,52.59,EUR,ad,facebook,email,facebook,email,abandoned_cart_recovery,69.79,2610,183,7.0115,36.7,5,1402.12,38.2049,2026-07-04T05:01:03.099173
mkt_001173,2025-11-02T00:00:00Z,2025-11-11T00:00:00Z,2025-11-24T00:00:00Z,311.28,EUR,post,twitter,referral,twitter,referral,black_friday,89.48,10784,344,3.1899,278.52,16,4281.53,15.3724,2026-07-04T05:01:03.099173
mkt_001174,2025-11-02T00:00:00Z,2025-11-03T00:00:00Z,2025-11-10T00:00:00Z,250.89,USD,post,facebook,referral,facebook,email,new_year_promo,91.58,1207,45,3.7283,229.76,2,355.99,1.5494,2026-07-04T05:01:03.099173
mkt_001175,2025-11-02T00:00:00Z,2025-11-11T00:00:00Z,2025-11-22T00:00:00Z,71.46,MXN,post,facebook,search,facebook,display,black_friday,47.09,1770,96,5.4237,33.65,4,145.13,4.3129,2026-07-04T05:01:03.099173
mkt_001176,2025-11-02T00:00:00Z,2025-11-05T00:00:00Z,2025-11-27T00:00:00Z,361.54,USD,ad,bing,social,bing,referral,new_year_promo,84.96,14639,1027,7.0155,307.18,34,3771.78,12.2787,2026-07-04T05:01:03.099173
mkt_001177,2025-11-03T00:00:00Z,2025-11-16T00:00:00Z,2025-11-28T00:00:00Z,358.74,USD,influencer,instagram,email,instagram,cpc,summer_sale,45.81,8172,62,0.7587,164.35,2,466.69,2.8396,2026-07-04T05:01:03.099173
mkt_001178,2025-11-03T00:00:00Z,2025-11-14T00:00:00Z,2025-11-16T00:00:00Z,202.0,USD,post,twitter,social,twitter,referral,crypto_traders_jan,64.98,11873,1092,9.1973,131.26,4,412.29,3.141,2026-07-04T05:01:03.099173
mkt_001179,2025-11-04T00:00:00Z,2025-11-06T00:00:00Z,2025-11-26T00:00:00Z,451.35,MXN,post,twitter,social,twitter,email,summer_sale,74.76,2084,167,8.0134,337.41,2,178.57,0.5292,2026-07-04T05:01:03.099173
mkt_001180,2025-11-04T00:00:00Z,2025-11-05T00:00:00Z,2025-11-26T00:00:00Z,267.58,USD,influencer,mailchimp,sms,mailchimp,referral,brand_awareness,80.11,11568,584,5.0484,214.37,16,4643.8,21.6625,2026-07-04T05:01:03.099173
mkt_001181,2025-11-04T00:00:00Z,2025-11-06T00:00:00Z,2025-12-02T00:00:00Z,208.21,USD,post,tiktok,direct,tiktok,cpc,summer_sale,97.05,9746,184,1.888,202.06,5,616.38,3.0505,2026-07-04T05:01:03.099173
mkt_001182,2025-11-04T00:00:00Z,2025-11-09T00:00:00Z,2025-11-28T00:00:00Z,170.76,EUR,organic,google,sms,google,organic,summer_sale,93.06,12714,973,7.653,158.91,10,1134.19,7.1373,2026-07-04T05:01:03.099173
mkt_001183,2025-11-05T00:00:00Z,2025-11-09T00:00:00Z,2025-11-27T00:00:00Z,373.92,EUR,post,google,sms,google,email,new_year_promo,79.55,8204,310,3.7786,297.47,5,886.3,2.9795,2026-07-04T05:01:03.099173
mkt_001184,2025-11-05T00:00:00Z,2025-11-17T00:00:00Z,2025-11-14T00:00:00Z,14.55,EUR,post,twitter,sms,twitter,email,abandoned_cart_recovery,67.9,13048,314,2.4065,9.88,10,777.09,78.6528,2026-07-04T05:01:03.099173
mkt_001185,2025-11-05T00:00:00Z,2025-11-07T00:00:00Z,2025-11-29T00:00:00Z,437.39,EUR,message,mailchimp,social,mailchimp,organic,new_year_promo,85.07,11589,1054,9.0948,372.1,9,1923.95,5.1705,2026-07-04T05:01:03.099173
mkt_001186,2025-11-05T00:00:00Z,2025-11-07T00:00:00Z,2025-11-17T00:00:00Z,475.44,USD,influencer,tiktok,email,tiktok,organic,black_friday,98.26,1351,132,9.7705,467.18,1,281.36,0.6023,2026-07-04T05:01:03.099173
mkt_001187,2025-11-06T00:00:00Z,2025-11-19T00:00:00Z,2025-11-18T00:00:00Z,116.63,EUR,influencer,tiktok,sms,tiktok,email,crypto_traders_jan,84.95,5818,620,10.6566,99.08,27,2774.25,28.0001,2026-07-04T05:01:03.099173
mkt_001188,2025-11-06T00:00:00Z,2025-11-19T00:00:00Z,2025-11-27T00:00:00Z,424.62,EUR,post,mailchimp,search,mailchimp,social,summer_sale,86.27,12487,923,7.3917,366.3,8,2016.15,5.5041,2026-07-04T05:01:03.099173
mkt_001189,2025-11-06T00:00:00Z,2025-11-10T00:00:00Z,2025-11-20T00:00:00Z,58.73,MXN,influencer,facebook,search,facebook,display,new_year_promo,85.27,13008,621,4.774,50.08,20,1970.62,39.3494,2026-07-04T05:01:03.099173
mkt_001190,2025-11-07T00:00:00Z,2025-11-21T00:00:00Z,2025-12-01T00:00:00Z,339.19,USD,message,mailchimp,display,mailchimp,display,black_friday,83.29,5498,506,9.2033,282.51,21,3914.45,13.856,2026-07-04T05:01:03.099173
mkt_001191,2025-11-07T00:00:00Z,2025-11-15T00:00:00Z,2025-12-04T00:00:00Z,190.43,MXN,influencer,google,social,google,cpc,q4_retarget,56.2,14419,47,0.326,107.02,1,114.25,1.0676,2026-07-04T05:01:03.099173
mkt_001192,2025-11-07T00:00:00Z,2025-11-20T00:00:00Z,2025-11-16T00:00:00Z,177.73,MXN,post,google,email,google,organic,black_friday,92.3,14081,434,3.0822,164.04,10,2035.65,12.4095,2026-07-04T05:01:03.099173
mkt_001193,2025-11-08T00:00:00Z,2025-11-21T00:00:00Z,2025-11-24T00:00:00Z,310.99,MXN,organic,tiktok,email,tiktok,organic,crypto_traders_jan,83.61,2781,324,11.6505,260.01,3,779.34,2.9973,2026-07-04T05:01:03.099173
mkt_001194,2025-11-08T00:00:00Z,2025-11-15T00:00:00Z,2025-11-28T00:00:00Z,472.49,USD,retargeting,twitter,search,twitter,social,brand_awareness,94.08,1712,148,8.6449,444.54,5,1044.94,2.3506,2026-07-04T05:01:03.099173
mkt_001195,2025-11-08T00:00:00Z,2025-11-22T00:00:00Z,2025-12-02T00:00:00Z,51.57,EUR,post,google,social,google,referral,q4_retarget,78.48,14291,623,4.3594,40.47,17,2134.1,52.7329,2026-07-04T05:01:03.099173
mkt_001196,2025-11-09T00:00:00Z,2025-11-21T00:00:00Z,2025-11-17T00:00:00Z,141.68,EUR,retargeting,twitter,search,twitter,referral,abandoned_cart_recovery,90.32,10589,1136,10.7281,127.96,54,9356.06,73.1171,2026-07-04T05:01:03.099173
mkt_001197,2025-11-09T00:00:00Z,2025-11-11T00:00:00Z,2025-11-22T00:00:00Z,50.8,MXN,organic,bing,display,bing,display,summer_sale,99.17,718,26,3.6212,50.38,1,276.51,5.4885,2026-07-04T05:01:03.099173
mkt_001198,2025-11-09T00:00:00Z,2025-11-14T00:00:00Z,2025-11-25T00:00:00Z,122.91,USD,influencer,instagram,sms,instagram,social,abandoned_cart_recovery,49.71,13520,487,3.6021,61.1,17,4618.5,75.5892,2026-07-04T05:01:03.099173
mkt_001199,2025-11-09T00:00:00Z,2025-11-18T00:00:00Z,2025-11-24T00:00:00Z,456.34,MXN,post,tiktok,sms,tiktok,organic,brand_awareness,61.9,4650,73,1.5699,282.48,1,192.29,0.6807,2026-07-04T05:01:03.099173
mkt_001200,2025-11-10T00:00:00Z,2025-11-19T00:00:00Z,2025-12-06T00:00:00Z,263.46,MXN,organic,facebook,search,facebook,social,brand_awareness,76.47,6560,164,2.5,201.46,3,620.74,3.0812,2026-07-04T05:01:03.099173
mkt_001201,2025-11-10T00:00:00Z,2025-11-18T00:00:00Z,2025-11-27T00:00:00Z,491.41,USD,post,mailchimp,search,mailchimp,cpc,summer_sale,41.9,11585,750,6.4739,205.89,9,1814.01,8.8106,2026-07-04T05:01:03.099173
mkt_001202,2025-11-10T00:00:00Z,2025-11-18T00:00:00Z,2025-11-26T00:00:00Z,391.09,USD,post,mailchimp,email,mailchimp,email,new_year_promo,73.0,6550,282,4.3053,285.5,11,2167.2,7.5909,2026-07-04T05:01:03.099173
mkt_001203,2025-11-10T00:00:00Z,2025-11-23T00:00:00Z,2025-11-19T00:00:00Z,459.94,EUR,retargeting,instagram,email,instagram,social,summer_sale,72.91,3456,266,7.6968,335.32,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001204,2025-11-10T00:00:00Z,2025-11-23T00:00:00Z,2025-11-23T00:00:00Z,71.66,MXN,influencer,bing,referral,bing,display,crypto_traders_jan,87.94,4035,7,0.1735,63.02,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001205,2025-11-11T00:00:00Z,2025-11-19T00:00:00Z,2025-11-23T00:00:00Z,355.63,MXN,retargeting,google,search,google,organic,q4_retarget,40.09,6389,186,2.9113,142.57,4,958.51,6.7231,2026-07-04T05:01:03.099173
mkt_001206,2025-11-13T00:00:00Z,2025-11-19T00:00:00Z,2025-12-11T00:00:00Z,303.53,MXN,post,twitter,direct,twitter,social,black_friday,71.85,9435,574,6.0837,218.08,28,3303.14,15.1465,2026-07-04T05:01:03.099173
mkt_001207,2025-11-13T00:00:00Z,2025-11-26T00:00:00Z,2025-11-27T00:00:00Z,56.63,EUR,post,bing,social,bing,display,summer_sale,83.21,5135,614,11.9572,47.12,28,7085.66,150.3748,2026-07-04T05:01:03.099173
mkt_001208,2025-11-13T00:00:00Z,2025-11-17T00:00:00Z,2025-12-10T00:00:00Z,231.0,EUR,message,twitter,referral,twitter,email,abandoned_cart_recovery,55.09,9255,865,9.3463,127.26,30,1241.66,9.7569,2026-07-04T05:01:03.099173
mkt_001209,2025-11-13T00:00:00Z,2025-11-21T00:00:00Z,2025-12-10T00:00:00Z,458.17,USD,message,tiktok,direct,tiktok,referral,crypto_traders_jan,96.85,2990,169,5.6522,443.75,8,1689.16,3.8066,2026-07-04T05:01:03.099173
mkt_001210,2025-11-14T00:00:00Z,2025-11-24T00:00:00Z,2025-12-07T00:00:00Z,336.5,MXN,post,google,social,google,display,q4_retarget,49.79,9708,140,1.4421,167.56,5,662.08,3.9513,2026-07-04T05:01:03.099173
mkt_001211,2025-11-14T00:00:00Z,2025-11-24T00:00:00Z,2025-12-10T00:00:00Z,465.88,MXN,post,twitter,referral,twitter,display,brand_awareness,44.36,12342,358,2.9007,206.65,14,631.31,3.055,2026-07-04T05:01:03.099173
mkt_001212,2025-11-14T00:00:00Z,2025-11-15T00:00:00Z,2025-12-14T00:00:00Z,353.3,EUR,influencer,mailchimp,social,mailchimp,email,crypto_traders_jan,88.02,8814,307,3.4831,310.97,14,2390.44,7.687,2026-07-04T05:01:03.099173
mkt_001213,2025-11-14T00:00:00Z,2025-11-20T00:00:00Z,2025-11-24T00:00:00Z,131.68,EUR,post,twitter,referral,twitter,organic,brand_awareness,82.97,8896,707,7.9474,109.26,21,770.74,7.0542,2026-07-04T05:01:03.099173
mkt_001214,2025-11-16T00:00:00Z,2025-11-18T00:00:00Z,2025-12-16T00:00:00Z,229.09,USD,organic,bing,sms,bing,organic,new_year_promo,52.25,10388,174,1.675,119.71,4,417.0,3.4834,2026-07-04T05:01:03.099173
mkt_001215,2025-11-16T00:00:00Z,2025-11-20T00:00:00Z,2025-12-10T00:00:00Z,290.63,MXN,retargeting,instagram,direct,instagram,organic,new_year_promo,86.94,2458,25,1.0171,252.68,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001216,2025-11-16T00:00:00Z,2025-11-22T00:00:00Z,2025-12-07T00:00:00Z,148.73,MXN,influencer,instagram,email,instagram,cpc,crypto_traders_jan,63.22,10141,964,9.506,94.02,29,2319.33,24.6685,2026-07-04T05:01:03.099173
mkt_001217,2025-11-16T00:00:00Z,2025-11-30T00:00:00Z,2025-12-16T00:00:00Z,52.74,MXN,ad,facebook,sms,facebook,display,black_friday,80.32,11530,745,6.4614,42.36,8,1905.45,44.9823,2026-07-04T05:01:03.099173
mkt_001218,2025-11-16T00:00:00Z,2025-11-26T00:00:00Z,2025-12-03T00:00:00Z,335.56,MXN,organic,mailchimp,search,mailchimp,email,abandoned_cart_recovery,82.43,5678,230,4.0507,276.6,2,214.95,0.7771,2026-07-04T05:01:03.099173
mkt_001219,2025-11-17T00:00:00Z,2025-11-30T00:00:00Z,2025-12-15T00:00:00Z,173.01,EUR,message,facebook,search,facebook,email,summer_sale,54.22,5743,73,1.2711,93.81,2,398.08,4.2435,2026-07-04T05:01:03.099173
mkt_001220,2025-11-17T00:00:00Z,2025-11-21T00:00:00Z,2025-12-10T00:00:00Z,149.45,EUR,message,twitter,social,twitter,social,summer_sale,72.76,5632,359,6.3743,108.74,10,655.58,6.0289,2026-07-04T05:01:03.099173
mkt_001221,2025-11-17T00:00:00Z,2025-11-26T00:00:00Z,2025-12-13T00:00:00Z,296.55,MXN,ad,tiktok,sms,tiktok,email,q4_retarget,74.11,8827,586,6.6387,219.76,14,3281.8,14.9336,2026-07-04T05:01:03.099173
mkt_001222,2025-11-18T00:00:00Z,2025-11-26T00:00:00Z,2025-12-10T00:00:00Z,269.63,USD,post,google,social,google,display,summer_sale,90.72,10156,291,2.8653,244.62,4,600.89,2.4564,2026-07-04T05:01:03.099173
mkt_001223,2025-11-18T00:00:00Z,2025-11-22T00:00:00Z,2025-12-17T00:00:00Z,35.69,MXN,ad,twitter,email,twitter,organic,brand_awareness,85.4,6943,434,6.2509,30.48,20,2023.83,66.3986,2026-07-04T05:01:03.099173
mkt_001224,2025-11-18T00:00:00Z,2025-11-20T00:00:00Z,2025-12-13T00:00:00Z,90.07,MXN,post,facebook,search,facebook,organic,black_friday,94.47,3697,392,10.6032,85.09,19,3561.3,41.8533,2026-07-04T05:01:03.099173
mkt_001225,2025-11-18T00:00:00Z,2025-11-27T00:00:00Z,2025-12-16T00:00:00Z,136.18,USD,post,tiktok,social,tiktok,display,crypto_traders_jan,99.37,3349,43,1.284,135.32,1,260.58,1.9257,2026-07-04T05:01:03.099173
mkt_001226,2025-11-20T00:00:00Z,2025-12-04T00:00:00Z,2025-11-27T00:00:00Z,93.76,USD,influencer,google,sms,google,referral,black_friday,79.07,8635,343,3.9722,74.14,4,317.04,4.2762,2026-07-04T05:01:03.099173
mkt_001227,2025-11-20T00:00:00Z,2025-11-29T00:00:00Z,2025-12-20T00:00:00Z,44.06,MXN,message,google,email,google,social,q4_retarget,41.99,10236,786,7.6788,18.5,16,3063.21,165.5789,2026-07-04T05:01:03.099173
mkt_001228,2025-11-21T00:00:00Z,2025-11-30T00:00:00Z,2025-12-16T00:00:00Z,297.13,USD,message,instagram,referral,instagram,social,summer_sale,77.18,11715,745,6.3594,229.32,15,2535.05,11.0546,2026-07-04T05:01:03.099173
mkt_001229,2025-11-22T00:00:00Z,2025-12-06T00:00:00Z,2025-12-22T00:00:00Z,447.97,EUR,ad,tiktok,social,tiktok,cpc,new_year_promo,64.51,14416,1204,8.3518,288.97,35,9379.57,32.4586,2026-07-04T05:01:03.099173
mkt_001230,2025-11-22T00:00:00Z,2025-11-23T00:00:00Z,2025-12-10T00:00:00Z,166.58,USD,influencer,mailchimp,email,mailchimp,email,brand_awareness,48.74,10479,1223,11.671,81.19,13,1275.06,15.7046,2026-07-04T05:01:03.099173
mkt_001231,2025-11-22T00:00:00Z,2025-11-24T00:00:00Z,2025-12-22T00:00:00Z,256.72,EUR,retargeting,bing,sms,bing,display,q4_retarget,58.68,10585,856,8.0869,150.64,37,1358.67,9.0193,2026-07-04T05:01:03.099173
mkt_001232,2025-11-22T00:00:00Z,2025-11-29T00:00:00Z,2025-12-03T00:00:00Z,191.41,MXN,post,instagram,search,instagram,organic,crypto_traders_jan,88.68,10125,730,7.2099,169.74,32,4017.79,23.6703,2026-07-04T05:01:03.099173
mkt_001233,2025-11-23T00:00:00Z,2025-12-07T00:00:00Z,2025-12-03T00:00:00Z,264.59,USD,retargeting,twitter,display,twitter,social,new_year_promo,70.09,14783,315,2.1308,185.46,6,726.7,3.9184,2026-07-04T05:01:03.099173
mkt_001234,2025-11-23T00:00:00Z,2025-11-24T00:00:00Z,2025-12-02T00:00:00Z,66.07,MXN,message,facebook,display,facebook,display,summer_sale,57.51,5906,190,3.2171,38.0,2,472.1,12.4237,2026-07-04T05:01:03.099173
mkt_001235,2025-11-24T00:00:00Z,2025-12-02T00:00:00Z,2025-12-01T00:00:00Z,105.43,EUR,retargeting,tiktok,direct,tiktok,organic,crypto_traders_jan,52.62,8177,116,1.4186,55.48,5,919.86,16.58,2026-07-04T05:01:03.099173
mkt_001236,2025-11-24T00:00:00Z,2025-12-01T00:00:00Z,2025-12-23T00:00:00Z,340.12,EUR,message,instagram,display,instagram,display,abandoned_cart_recovery,79.12,6101,123,2.0161,269.11,2,212.77,0.7906,2026-07-04T05:01:03.099173
mkt_001237,2025-11-24T00:00:00Z,2025-11-25T00:00:00Z,2025-12-20T00:00:00Z,149.42,USD,retargeting,instagram,direct,instagram,display,new_year_promo,79.8,638,8,1.2539,119.24,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001238,2025-11-24T00:00:00Z,2025-12-04T00:00:00Z,2025-12-24T00:00:00Z,176.76,MXN,organic,instagram,display,instagram,referral,q4_retarget,53.88,1541,81,5.2563,95.23,3,296.87,3.1174,2026-07-04T05:01:03.099173
mkt_001239,2025-11-24T00:00:00Z,2025-12-04T00:00:00Z,2025-12-04T00:00:00Z,217.21,USD,influencer,instagram,social,instagram,email,new_year_promo,98.77,12275,1291,10.5173,214.53,64,6432.46,29.984,2026-07-04T05:01:03.099173
mkt_001240,2025-11-25T00:00:00Z,2025-12-06T00:00:00Z,2025-12-08T00:00:00Z,376.25,MXN,post,tiktok,display,tiktok,organic,new_year_promo,57.97,559,35,6.2612,218.1,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001241,2025-11-25T00:00:00Z,2025-12-05T00:00:00Z,2025-12-20T00:00:00Z,399.61,USD,message,tiktok,sms,tiktok,cpc,abandoned_cart_recovery,44.0,5547,9,0.1622,175.84,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001242,2025-11-25T00:00:00Z,2025-12-02T00:00:00Z,2025-12-25T00:00:00Z,214.38,MXN,message,instagram,sms,instagram,display,crypto_traders_jan,82.66,10764,597,5.5463,177.21,15,882.97,4.9826,2026-07-04T05:01:03.099173
mkt_001243,2025-11-26T00:00:00Z,2025-11-27T00:00:00Z,2025-12-12T00:00:00Z,352.36,MXN,organic,tiktok,direct,tiktok,referral,new_year_promo,42.95,614,11,1.7915,151.34,1,204.76,1.353,2026-07-04T05:01:03.099173
mkt_001244,2025-11-26T00:00:00Z,2025-11-28T00:00:00Z,2025-12-18T00:00:00Z,129.18,EUR,organic,twitter,display,twitter,cpc,crypto_traders_jan,55.01,4099,157,3.8302,71.06,7,453.28,6.3788,2026-07-04T05:01:03.099173
mkt_001245,2025-11-26T00:00:00Z,2025-12-01T00:00:00Z,2025-12-13T00:00:00Z,439.07,EUR,retargeting,mailchimp,direct,mailchimp,cpc,black_friday,69.12,12789,1199,9.3752,303.48,25,5193.06,17.1117,2026-07-04T05:01:03.099173
mkt_001246,2025-11-27T00:00:00Z,2025-12-01T00:00:00Z,2025-12-15T00:00:00Z,413.98,EUR,post,facebook,search,facebook,social,new_year_promo,77.78,9444,763,8.0792,322.01,24,3708.07,11.5154,2026-07-04T05:01:03.099173
mkt_001247,2025-11-29T00:00:00Z,2025-12-11T00:00:00Z,2025-12-22T00:00:00Z,198.3,MXN,organic,facebook,email,facebook,organic,new_year_promo,92.22,10537,512,4.8591,182.87,13,3345.13,18.2924,2026-07-04T05:01:03.099173
mkt_001248,2025-11-29T00:00:00Z,2025-12-10T00:00:00Z,2025-12-08T00:00:00Z,43.49,EUR,post,google,sms,google,display,black_friday,93.49,14883,36,0.2419,40.66,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001249,2025-11-29T00:00:00Z,2025-12-03T00:00:00Z,2025-12-20T00:00:00Z,426.2,USD,influencer,tiktok,social,tiktok,display,q4_retarget,90.27,7836,283,3.6115,384.72,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001250,2025-11-30T00:00:00Z,2025-12-05T00:00:00Z,2025-12-17T00:00:00Z,24.64,USD,ad,tiktok,direct,tiktok,email,abandoned_cart_recovery,76.18,1852,142,7.6674,18.77,3,275.07,14.6548,2026-07-04T05:01:03.099173
mkt_001251,2025-12-03T00:00:00Z,2025-12-06T00:00:00Z,2025-12-19T00:00:00Z,48.59,EUR,post,twitter,direct,twitter,display,crypto_traders_jan,88.99,2930,50,1.7065,43.24,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001252,2025-12-03T00:00:00Z,2025-12-17T00:00:00Z,2025-12-13T00:00:00Z,254.55,MXN,post,google,sms,google,social,brand_awareness,52.64,10948,26,0.2375,133.99,1,42.78,0.3193,2026-07-04T05:01:03.099173
mkt_001253,2025-12-04T00:00:00Z,2025-12-17T00:00:00Z,2026-01-03T00:00:00Z,163.4,USD,post,facebook,social,facebook,cpc,summer_sale,41.63,8765,348,3.9703,68.03,10,2133.96,31.3679,2026-07-04T05:01:03.099173
mkt_001254,2025-12-04T00:00:00Z,2025-12-14T00:00:00Z,2025-12-21T00:00:00Z,164.56,MXN,influencer,instagram,email,instagram,email,abandoned_cart_recovery,49.51,522,7,1.341,81.47,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001255,2025-12-04T00:00:00Z,2025-12-12T00:00:00Z,2025-12-18T00:00:00Z,263.4,EUR,post,twitter,direct,twitter,organic,summer_sale,64.19,9089,359,3.9498,169.07,11,420.65,2.488,2026-07-04T05:01:03.099173
mkt_001256,2025-12-04T00:00:00Z,2025-12-07T00:00:00Z,2025-12-17T00:00:00Z,468.11,MXN,influencer,mailchimp,direct,mailchimp,display,summer_sale,51.28,6498,669,10.2955,240.03,12,3230.71,13.4596,2026-07-04T05:01:03.099173
mkt_001257,2025-12-04T00:00:00Z,2025-12-18T00:00:00Z,2025-12-21T00:00:00Z,462.22,MXN,retargeting,facebook,sms,facebook,cpc,abandoned_cart_recovery,57.54,7896,706,8.9412,265.96,32,7984.24,30.0205,2026-07-04T05:01:03.099173
mkt_001258,2025-12-05T00:00:00Z,2025-12-14T00:00:00Z,2025-12-15T00:00:00Z,152.08,EUR,influencer,tiktok,sms,tiktok,cpc,summer_sale,72.49,11346,80,0.7051,110.25,4,1107.5,10.0454,2026-07-04T05:01:03.099173
mkt_001259,2025-12-05T00:00:00Z,2025-12-17T00:00:00Z,2025-12-14T00:00:00Z,134.36,MXN,message,instagram,email,instagram,social,abandoned_cart_recovery,96.87,10104,116,1.1481,130.15,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001260,2025-12-05T00:00:00Z,2025-12-15T00:00:00Z,2025-12-15T00:00:00Z,407.37,EUR,retargeting,mailchimp,direct,mailchimp,cpc,new_year_promo,76.4,8321,675,8.112,311.22,19,4998.71,16.0617,2026-07-04T05:01:03.099173
mkt_001261,2025-12-05T00:00:00Z,2025-12-17T00:00:00Z,2026-01-04T00:00:00Z,492.0,USD,influencer,twitter,social,twitter,cpc,q4_retarget,94.78,11830,1282,10.8369,466.31,57,8464.32,18.1517,2026-07-04T05:01:03.099173
mkt_001262,2025-12-06T00:00:00Z,2025-12-13T00:00:00Z,2025-12-20T00:00:00Z,448.81,USD,post,tiktok,email,tiktok,email,crypto_traders_jan,41.83,14170,917,6.4714,187.75,13,2815.63,14.9967,2026-07-04T05:01:03.099173
mkt_001263,2025-12-07T00:00:00Z,2025-12-16T00:00:00Z,2025-12-31T00:00:00Z,235.72,USD,influencer,bing,sms,bing,social,abandoned_cart_recovery,62.79,13797,1052,7.6248,148.01,12,2948.35,19.9199,2026-07-04T05:01:03.099173
